symbol,timeframe,slice_combination,side,bin_mode,all_regime_status,strict_gate_pass,overall_regime_status,best_regime,best_regime_mean_ret_costadj,best_regime_p_value_nw,bull_status,bear_status,neutral_status,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_pass_pattern,search_wide_bh_pass,search_wide_bonferroni_pass
FUT/ES,1h,state_ext=neutral + state_vol=low_vol,short,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,-0.0001052450038448,0.7105978063181944,0,False,False
FUT/ZN,1h,state_ext=neutral + state_slope=downtrend,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,-0.0001412368841688,0.1563730407741657,0,False,False
FUT/ES,1h,state_ext=stretched_up + state_slope=uptrend,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.0015754923484768,0.0148994074199673,0,False,False
FUT/GC,1h,state_ext=stretched_down + state_vol=mid_vol,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.0012310734131253,0.5106606773331308,0,False,False
FUT/ES,1h,state_ext=stretched_up + state_vol=high_vol,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.0015754923484768,0.0148994074199673,0,False,False
FUT/NQ,1h,state_ext=neutral + state_slope=flat,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.0005911254964299,0.216498009441703,0,False,False
FUT/ES,1h,state_session=morning + state_slope=flat,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.0003365099983428,0.2980471875189106,0,False,False
FUT/ES,1h,state_ext=neutral + state_vol=mid_vol,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,3.8501405271496215e-05,0.8750254988589083,0,False,False
FUT/ES,1h,state_session=afternoon + state_ext=neutral,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,1.5769916736307855e-05,0.9476105208757876,0,False,False
FUT/ES,1h,state_ext=neutral + state_slope=downtrend,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,2.8925284332413545e-05,0.9419179644163864,0,False,False
FUT/NQ,1h,state_session=afternoon + state_ext=neutral,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.0001956908962438,0.6065283676500286,0,False,False
FUT/NQ,1h,state_ext=neutral + state_vol=low_vol,long,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.000143290479004,0.8100158342036221,0,False,False
FUT/GC,1h,state_ext=stretched_up + state_vol=mid_vol,short,rolling,research_only,False,unsupported,,,,unsupported,unsupported,unsupported,0.001190722409938,0.5476711241338239,0,False,False
